"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di eta","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023-Q1","T1-2023",5.216178,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023-Q2","T2-2023",4.794759,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023-Q3","T3-2023",4.548279,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023-Q4","T4-2023",5.124865,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024-Q1","T1-2024",5.409288,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024-Q2","T2-2024",4.428898,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024-Q3","T3-2024",5.976278,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024-Q4","T4-2024",5.223717,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023","2023",5.979703,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024","2024",4.777261,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023-Q1","T1-2023",6.228955,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023-Q2","T2-2023",5.185913,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023-Q3","T3-2023",6.72171,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023-Q4","T4-2023",5.83754,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024-Q1","T1-2024",5.032572,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024-Q2","T2-2024",5.321656,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024-Q3","T3-2024",4.557342,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024-Q4","T4-2024",4.186171,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023","2023",5.395982,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024","2024",5.042719,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023-Q1","T1-2023",5.677064,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023-Q2","T2-2023",4.972895,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023-Q3","T3-2023",5.496081,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023-Q4","T4-2023",5.443445,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024-Q1","T1-2024",5.238858,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024-Q2","T2-2024",4.839414,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024-Q3","T3-2024",5.339294,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024-Q4","T4-2024",4.759051,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023","2023",4.587863,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024","2024",3.85244,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023-Q1","T1-2023",5.50365,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023-Q2","T2-2023",3.696571,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023-Q3","T3-2023",5.003664,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023-Q4","T4-2023",4.16375,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024-Q1","T1-2024",5.188957,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024-Q2","T2-2024",2.565551,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024-Q3","T3-2024",3.431295,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024-Q4","T4-2024",4.209473,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023","2023",6.185485,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024","2024",6.07102,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023-Q1","T1-2023",5.027518,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023-Q2","T2-2023",5.15342,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023-Q3","T3-2023",7.358125,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023-Q4","T4-2023",7.163392,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024-Q1","T1-2024",5.675708,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024-Q2","T2-2024",5.281354,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024-Q3","T3-2024",7.662813,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024-Q4","T4-2024",5.606644,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023","2023",5.296174,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024","2024",4.834048,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023-Q1","T1-2023",5.290921,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023-Q2","T2-2023",4.336411,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023-Q3","T3-2023",6.031763,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023-Q4","T4-2023",5.515331,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024-Q1","T1-2024",5.401971,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024-Q2","T2-2024",3.786276,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024-Q3","T3-2024",5.309337,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024-Q4","T4-2024",4.822714,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023","2023",7.97747,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024","2024",6.420187,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023-Q1","T1-2023",8.713224,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023-Q2","T2-2023",7.711281,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023-Q3","T3-2023",6.595033,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2023-Q4","T4-2023",8.895076,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024-Q1","T1-2024",7.156219,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024-Q2","T2-2024",6.030251,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024-Q3","T3-2024",5.60253,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y25-34","25-34 anni","2024-Q4","T4-2024",6.920549,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023","2023",9.375965,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024","2024",8.811627,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023-Q1","T1-2023",11.829191,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023-Q2","T2-2023",9.703993,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023-Q3","T3-2023",9.44598,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2023-Q4","T4-2023",6.549392,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024-Q1","T1-2024",9.573361,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024-Q2","T2-2024",9.779329,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024-Q3","T3-2024",6.323111,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y25-34","25-34 anni","2024-Q4","T4-2024",9.46515,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023","2023",8.597253,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024","2024",7.486053,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023-Q1","T1-2023",10.103156,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023-Q2","T2-2023",8.570567,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023-Q3","T3-2023",7.860165,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2023-Q4","T4-2023",7.836174,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024-Q1","T1-2024",8.239383,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024-Q2","T2-2024",7.692682,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024-Q3","T3-2024",5.91774,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y25-34","25-34 anni","2024-Q4","T4-2024",8.075467,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023","2023",5.979259,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024","2024",5.268009,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023-Q1","T1-2023",6.195926,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023-Q2","T2-2023",5.968459,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023-Q3","T3-2023",5.711547,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023-Q4","T4-2023",6.039252,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024-Q1","T1-2024",6.113058,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024-Q2","T2-2024",5.324772,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024-Q3","T3-2024",4.514755,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024-Q4","T4-2024",5.114448,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023","2023",8.884049,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024","2024",7.483721,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023-Q1","T1-2023",9.625817,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023-Q2","T2-2023",8.551052,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023-Q3","T3-2023",8.941935,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023-Q4","T4-2023",8.410675,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024-Q1","T1-2024",9.179,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024-Q2","T2-2024",7.293686,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024-Q3","T3-2024",6.556505,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024-Q4","T4-2024",6.847737,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2023","2023",7.249948,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2024","2024",6.233055,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2023-Q1","T1-2023",7.703902,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2023-Q2","T2-2023",7.092678,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2023-Q3","T3-2023",7.117304,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2023-Q4","T4-2023",7.081789,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2024-Q1","T1-2024",7.463762,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2024-Q2","T2-2024",6.185151,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2024-Q3","T3-2024",5.395198,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2024-Q4","T4-2024",5.865485,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023","2023",2.858507,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024","2024",2.724491,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023-Q1","T1-2023",3.113141,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023-Q2","T2-2023",2.748811,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023-Q3","T3-2023",2.719825,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023-Q4","T4-2023",2.850015,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024-Q1","T1-2024",2.941962,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024-Q2","T2-2024",2.888868,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024-Q3","T3-2024",2.564927,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024-Q4","T4-2024",2.497781,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023","2023",5.508267,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024","2024",4.649898,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023-Q1","T1-2023",6.280982,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023-Q2","T2-2023",5.291086,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023-Q3","T3-2023",5.112153,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023-Q4","T4-2023",5.343515,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024-Q1","T1-2024",5.650026,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024-Q2","T2-2024",3.57906,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024-Q3","T3-2024",4.497544,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024-Q4","T4-2024",4.857121,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2023","2023",4.06398,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2024","2024",3.597897,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2023-Q1","T1-2023",4.552393,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2023-Q2","T2-2023",3.900564,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2023-Q3","T3-2023",3.808952,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2023-Q4","T4-2023",3.990025,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2024-Q1","T1-2024",4.180052,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2024-Q2","T2-2024",3.202177,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2024-Q3","T3-2024",3.431332,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2024-Q4","T4-2024",3.571016,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023","2023",3.141408,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024","2024",3.107554,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023-Q1","T1-2023",3.8337,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023-Q2","T2-2023",2.557018,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023-Q3","T3-2023",2.967632,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2023-Q4","T4-2023",3.20451,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024-Q1","T1-2024",2.984712,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024-Q2","T2-2024",3.240786,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024-Q3","T3-2024",3.567319,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y35-44","35-44 anni","2024-Q4","T4-2024",2.637045,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023","2023",5.864024,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024","2024",5.526854,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023-Q1","T1-2023",6.804934,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023-Q2","T2-2023",5.546233,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023-Q3","T3-2023",5.367798,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2023-Q4","T4-2023",5.731969,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024-Q1","T1-2024",6.50743,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024-Q2","T2-2024",4.433496,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024-Q3","T3-2024",5.307653,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y35-44","35-44 anni","2024-Q4","T4-2024",5.851948,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2023","2023",4.371426,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2024","2024",4.199941,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y35-44","35-44 anni","2023-Q1","T1-2023",5.169623,,
